 SMOOTHED RESULTS TO SIMULATE A  1.20 nm FWHM INSTRUMENT AND A WAVELENGTH STEP OF  1.0 nm,
 Shape selected: Gaussian    
   WVLGTH  ET_SPCTRUM  BEAM_NORMAL BEAM_NORM+  GLOB_HORIZ  GLOBL_TILT
    318.0  0.7315E+00  0.2551E+00  0.2561E+00  0.4068E+00  0.4068E+00
    319.0  0.7123E+00  0.2635E+00  0.2645E+00  0.4196E+00  0.4196E+00
    320.0  0.7719E+00  0.2887E+00  0.2899E+00  0.4572E+00  0.4572E+00
    321.0  0.7672E+00  0.3056E+00  0.3068E+00  0.4837E+00  0.4837E+00
    322.0  0.7225E+00  0.2889E+00  0.2900E+00  0.4546E+00  0.4546E+00
    323.0  0.6832E+00  0.2822E+00  0.2833E+00  0.4441E+00  0.4441E+00
    324.0  0.7383E+00  0.3194E+00  0.3206E+00  0.5047E+00  0.5047E+00
    325.0  0.8445E+00  0.3626E+00  0.3640E+00  0.5670E+00  0.5670E+00
    326.0  0.9718E+00  0.4337E+00  0.4353E+00  0.6794E+00  0.6794E+00
    327.0  0.9993E+00  0.4560E+00  0.4577E+00  0.7124E+00  0.7124E+00
    328.0  0.9651E+00  0.4386E+00  0.4402E+00  0.6804E+00  0.6804E+00
    329.0  0.1013E+01  0.4778E+00  0.4795E+00  0.7402E+00  0.7402E+00
    330.0  0.1076E+01  0.5135E+00  0.5154E+00  0.7921E+00  0.7921E+00
    331.0  0.1012E+01  0.4819E+00  0.4836E+00  0.7384E+00  0.7384E+00
    332.0  0.9882E+00  0.4833E+00  0.4850E+00  0.7389E+00  0.7389E+00
    333.0  0.9628E+00  0.4765E+00  0.4782E+00  0.7254E+00  0.7254E+00
    334.0  0.9629E+00  0.4779E+00  0.4796E+00  0.7235E+00  0.7235E+00
    335.0  0.9848E+00  0.4989E+00  0.5006E+00  0.7589E+00  0.7589E+00
    336.0  0.8988E+00  0.4601E+00  0.4617E+00  0.7037E+00  0.7037E+00
    337.0  0.8468E+00  0.4338E+00  0.4353E+00  0.6495E+00  0.6495E+00
    338.0  0.9178E+00  0.4757E+00  0.4773E+00  0.7126E+00  0.7126E+00
    339.0  0.9733E+00  0.5107E+00  0.5124E+00  0.7699E+00  0.7699E+00
    340.0  0.1026E+01  0.5412E+00  0.5430E+00  0.8106E+00  0.8106E+00
    341.0  0.9929E+00  0.5287E+00  0.5305E+00  0.7912E+00  0.7912E+00
    342.0  0.9960E+00  0.5356E+00  0.5374E+00  0.7918E+00  0.7918E+00
    343.0  0.1009E+01  0.5461E+00  0.5478E+00  0.8053E+00  0.8053E+00
    344.0  0.8911E+00  0.4840E+00  0.4856E+00  0.7168E+00  0.7168E+00
    345.0  0.9027E+00  0.4952E+00  0.4968E+00  0.7250E+00  0.7250E+00
    346.0  0.9518E+00  0.5266E+00  0.5283E+00  0.7640E+00  0.7640E+00
    347.0  0.9532E+00  0.5308E+00  0.5325E+00  0.7671E+00  0.7671E+00
    348.0  0.9310E+00  0.5219E+00  0.5235E+00  0.7503E+00  0.7503E+00
    349.0  0.9223E+00  0.5206E+00  0.5222E+00  0.7440E+00  0.7440E+00
    350.0  0.1003E+01  0.5698E+00  0.5716E+00  0.8112E+00  0.8112E+00
    351.0  0.1044E+01  0.5959E+00  0.5977E+00  0.8465E+00  0.8465E+00
    352.0  0.9816E+00  0.5638E+00  0.5655E+00  0.7985E+00  0.7985E+00
    353.0  0.1000E+01  0.5782E+00  0.5800E+00  0.8139E+00  0.8139E+00
    354.0  0.1113E+01  0.6466E+00  0.6485E+00  0.9059E+00  0.9059E+00
    355.0  0.1122E+01  0.6558E+00  0.6577E+00  0.9156E+00  0.9156E+00
    356.0  0.1022E+01  0.6009E+00  0.6027E+00  0.8362E+00  0.8362E+00
    357.0  0.8805E+00  0.5203E+00  0.5218E+00  0.7214E+00  0.7214E+00
    358.0  0.7990E+00  0.4745E+00  0.4759E+00  0.6555E+00  0.6555E+00
    359.0  0.8795E+00  0.5250E+00  0.5266E+00  0.7228E+00  0.7228E+00
    360.0  0.1036E+01  0.6210E+00  0.6228E+00  0.8524E+00  0.8524E+00
    361.0  0.9667E+00  0.5828E+00  0.5844E+00  0.7971E+00  0.7971E+00
    362.0  0.9757E+00  0.5921E+00  0.5937E+00  0.8072E+00  0.8072E+00
    363.0  0.1049E+01  0.6406E+00  0.6424E+00  0.8709E+00  0.8709E+00
    364.0  0.1062E+01  0.6521E+00  0.6539E+00  0.8839E+00  0.8839E+00
    365.0  0.1124E+01  0.6931E+00  0.6950E+00  0.9366E+00  0.9366E+00
    366.0  0.1252E+01  0.7760E+00  0.7781E+00  0.1046E+01  0.1046E+01
    367.0  0.1253E+01  0.7801E+00  0.7823E+00  0.1048E+01  0.1048E+01
    368.0  0.1182E+01  0.7389E+00  0.7409E+00  0.9899E+00  0.9899E+00
    369.0  0.1207E+01  0.7585E+00  0.7606E+00  0.1013E+01  0.1013E+01
    370.0  0.1246E+01  0.7871E+00  0.7892E+00  0.1049E+01  0.1049E+01
    371.0  0.1192E+01  0.7569E+00  0.7589E+00  0.1006E+01  0.1006E+01
    372.0  0.1146E+01  0.7301E+00  0.7321E+00  0.9675E+00  0.9675E+00
    373.0  0.1029E+01  0.6589E+00  0.6606E+00  0.8708E+00  0.8708E+00
    374.0  0.9441E+00  0.6073E+00  0.6089E+00  0.8005E+00  0.8005E+00
    375.0  0.1001E+01  0.6465E+00  0.6482E+00  0.8499E+00  0.8499E+00
    376.0  0.1106E+01  0.7169E+00  0.7188E+00  0.9399E+00  0.9399E+00
    377.0  0.1205E+01  0.7849E+00  0.7869E+00  0.1026E+01  0.1026E+01
    378.0  0.1354E+01  0.8848E+00  0.8871E+00  0.1154E+01  0.1154E+01
    379.0  0.1238E+01  0.8120E+00  0.8141E+00  0.1057E+01  0.1057E+01
    380.0  0.1169E+01  0.7691E+00  0.7711E+00  0.9983E+00  0.9983E+00
    381.0  0.1189E+01  0.7854E+00  0.7874E+00  0.1017E+01  0.1017E+01
    382.0  0.9678E+00  0.6423E+00  0.6439E+00  0.8299E+00  0.8299E+00
    383.0  0.7718E+00  0.5145E+00  0.5158E+00  0.6632E+00  0.6632E+00
    384.0  0.8454E+00  0.5660E+00  0.5674E+00  0.7278E+00  0.7278E+00
    385.0  0.1023E+01  0.6874E+00  0.6891E+00  0.8821E+00  0.8821E+00
    386.0  0.1017E+01  0.6861E+00  0.6878E+00  0.8785E+00  0.8785E+00
    387.0  0.1025E+01  0.6942E+00  0.6959E+00  0.8869E+00  0.8869E+00
    388.0  0.1014E+01  0.6894E+00  0.6911E+00  0.8788E+00  0.8788E+00
    389.0  0.1095E+01  0.7468E+00  0.7486E+00  0.9499E+00  0.9499E+00
    390.0  0.1234E+01  0.8450E+00  0.8470E+00  0.1072E+01  0.1072E+01
    391.0  0.1307E+01  0.8975E+00  0.8997E+00  0.1137E+01  0.1137E+01
    392.0  0.1190E+01  0.8196E+00  0.8216E+00  0.1036E+01  0.1036E+01
    393.0  0.8114E+00  0.5611E+00  0.5624E+00  0.7079E+00  0.7079E+00
    394.0  0.8246E+00  0.5726E+00  0.5740E+00  0.7208E+00  0.7208E+00
    395.0  0.1181E+01  0.8223E+00  0.8243E+00  0.1033E+01  0.1033E+01
    396.0  0.1098E+01  0.7670E+00  0.7688E+00  0.9620E+00  0.9620E+00
    397.0  0.8476E+00  0.5941E+00  0.5955E+00  0.7436E+00  0.7436E+00
    398.0  0.1256E+01  0.8833E+00  0.8854E+00  0.1103E+01  0.1103E+01
    399.0  0.1598E+01  0.1127E+01  0.1130E+01  0.1405E+01  0.1405E+01
    400.0  0.1687E+01  0.1193E+01  0.1196E+01  0.1485E+01  0.1485E+01
 SMOOTHED RESULTS TO SIMULATE A  1.20 nm FWHM INSTRUMENT AND A WAVELENGTH STEP OF  1.0 nm,
 Shape selected: Gaussian    
   WVLGTH  ET_SPCTRUM  BEAM_NORMAL BEAM_NORM+  GLOB_HORIZ  GLOBL_TILT

    290.0  0.5454E+00  0.3972E-06  0.4000E-06  0.5486E-06  0.5988E-06
    291.0  0.6030E+00  0.1887E-05  0.1900E-05  0.2553E-05  0.2796E-05
    292.0  0.5667E+00  0.6831E-05  0.6878E-05  0.9128E-05  0.1002E-04
    293.0  0.5401E+00  0.2153E-04  0.2167E-04  0.2828E-04  0.3112E-04
    294.0  0.5338E+00  0.6151E-04  0.6192E-04  0.8265E-04  0.9062E-04
    295.0  0.5361E+00  0.1654E-03  0.1665E-03  0.2186E-03  0.2403E-03
    296.0  0.5485E+00  0.4041E-03  0.4068E-03  0.5407E-03  0.5932E-03
    297.0  0.5094E+00  0.7993E-03  0.8044E-03  0.1104E-02  0.1206E-02
    298.0  0.5075E+00  0.1562E-02  0.1572E-02  0.2229E-02  0.2421E-02
    299.0  0.4805E+00  0.2656E-02  0.2673E-02  0.3925E-02  0.4241E-02
    300.0  0.4636E+00  0.4349E-02  0.4376E-02  0.6651E-02  0.7150E-02
    301.0  0.4586E+00  0.6974E-02  0.7016E-02  0.1091E-01  0.1169E-01
    302.0  0.4812E+00  0.1080E-01  0.1086E-01  0.1674E-01  0.1797E-01
    303.0  0.5856E+00  0.1915E-01  0.1926E-01  0.2944E-01  0.3163E-01
    304.0  0.6283E+00  0.2654E-01  0.2670E-01  0.4071E-01  0.4375E-01
    305.0  0.6247E+00  0.3572E-01  0.3593E-01  0.5485E-01  0.5894E-01
    306.0  0.5859E+00  0.4148E-01  0.4171E-01  0.6368E-01  0.6843E-01
    307.0  0.6042E+00  0.5367E-01  0.5397E-01  0.8430E-01  0.9029E-01
    308.0  0.6334E+00  0.6701E-01  0.6738E-01  0.1083E+00  0.1155E+00
    309.0  0.5770E+00  0.7014E-01  0.7053E-01  0.1119E+00  0.1196E+00
    310.0  0.5712E+00  0.8315E-01  0.8360E-01  0.1303E+00  0.1396E+00
    311.0  0.7129E+00  0.1147E+00  0.1153E+00  0.1777E+00  0.1907E+00
    312.0  0.7103E+00  0.1290E+00  0.1297E+00  0.1976E+00  0.2124E+00
    313.0  0.6991E+00  0.1404E+00  0.1411E+00  0.2131E+00  0.2293E+00
    314.0  0.7049E+00  0.1534E+00  0.1542E+00  0.2309E+00  0.2488E+00
    315.0  0.6661E+00  0.1586E+00  0.1594E+00  0.2369E+00  0.2556E+00
    316.0  0.6287E+00  0.1590E+00  0.1598E+00  0.2359E+00  0.2547E+00
    317.0  0.7220E+00  0.1942E+00  0.1952E+00  0.2862E+00  0.3093E+00
    318.0  0.7315E+00  0.2067E+00  0.2077E+00  0.3028E+00  0.3276E+00
    319.0  0.7123E+00  0.2160E+00  0.2170E+00  0.3148E+00  0.3409E+00
    320.0  0.7719E+00  0.2372E+00  0.2383E+00  0.3434E+00  0.3721E+00
    321.0  0.7672E+00  0.2542E+00  0.2554E+00  0.3667E+00  0.3977E+00
    322.0  0.7225E+00  0.2405E+00  0.2417E+00  0.3445E+00  0.3740E+00
    323.0  0.6832E+00  0.2365E+00  0.2376E+00  0.3398E+00  0.3687E+00
    324.0  0.7383E+00  0.2701E+00  0.2714E+00  0.3921E+00  0.4247E+00
    325.0  0.8445E+00  0.3062E+00  0.3076E+00  0.4377E+00  0.4753E+00
    326.0  0.9718E+00  0.3691E+00  0.3708E+00  0.5305E+00  0.5755E+00
    327.0  0.9993E+00  0.3898E+00  0.3915E+00  0.5585E+00  0.6062E+00
    328.0  0.9651E+00  0.3746E+00  0.3763E+00  0.5322E+00  0.5784E+00
    329.0  0.1013E+01  0.4111E+00  0.4129E+00  0.5832E+00  0.6340E+00
    330.0  0.1076E+01  0.4429E+00  0.4449E+00  0.6250E+00  0.6800E+00
    331.0  0.1012E+01  0.4155E+00  0.4173E+00  0.5814E+00  0.6333E+00
    332.0  0.9882E+00  0.4188E+00  0.4206E+00  0.5848E+00  0.6372E+00
    333.0  0.9628E+00  0.4140E+00  0.4158E+00  0.5751E+00  0.6271E+00
    334.0  0.9629E+00  0.4155E+00  0.4172E+00  0.5730E+00  0.6256E+00
    335.0  0.9848E+00  0.4354E+00  0.4372E+00  0.6034E+00  0.6583E+00
    336.0  0.8988E+00  0.4024E+00  0.4041E+00  0.5602E+00  0.6107E+00
    337.0  0.8468E+00  0.3795E+00  0.3810E+00  0.5163E+00  0.5649E+00
    338.0  0.9178E+00  0.4171E+00  0.4188E+00  0.5673E+00  0.6207E+00
    339.0  0.9733E+00  0.4489E+00  0.4507E+00  0.6138E+00  0.6710E+00
    340.0  0.1026E+01  0.4762E+00  0.4781E+00  0.6467E+00  0.7077E+00
    341.0  0.9929E+00  0.4661E+00  0.4679E+00  0.6315E+00  0.6914E+00
    342.0  0.9960E+00  0.4731E+00  0.4750E+00  0.6320E+00  0.6935E+00
    343.0  0.1009E+01  0.4829E+00  0.4848E+00  0.6432E+00  0.7061E+00
    344.0  0.8911E+00  0.4284E+00  0.4300E+00  0.5729E+00  0.6285E+00
    345.0  0.9027E+00  0.4392E+00  0.4409E+00  0.5796E+00  0.6372E+00
    346.0  0.9518E+00  0.4678E+00  0.4696E+00  0.6110E+00  0.6729E+00
    347.0  0.9532E+00  0.4721E+00  0.4739E+00  0.6138E+00  0.6765E+00
    348.0  0.9310E+00  0.4648E+00  0.4666E+00  0.6005E+00  0.6625E+00
    349.0  0.9223E+00  0.4643E+00  0.4660E+00  0.5957E+00  0.6580E+00
    350.0  0.1003E+01  0.5089E+00  0.5108E+00  0.6498E+00  0.7183E+00
    351.0  0.1044E+01  0.5327E+00  0.5347E+00  0.6784E+00  0.7502E+00
    352.0  0.9816E+00  0.5046E+00  0.5064E+00  0.6401E+00  0.7084E+00
    353.0  0.1000E+01  0.5182E+00  0.5201E+00  0.6528E+00  0.7232E+00
    354.0  0.1113E+01  0.5800E+00  0.5821E+00  0.7266E+00  0.8058E+00
    355.0  0.1122E+01  0.5889E+00  0.5910E+00  0.7347E+00  0.8154E+00
    356.0  0.1022E+01  0.5404E+00  0.5423E+00  0.6713E+00  0.7456E+00
    357.0  0.8805E+00  0.4683E+00  0.4700E+00  0.5793E+00  0.6439E+00
    358.0  0.7990E+00  0.4275E+00  0.4290E+00  0.5265E+00  0.5857E+00
    359.0  0.8795E+00  0.4735E+00  0.4752E+00  0.5808E+00  0.6465E+00
    360.0  0.1036E+01  0.5606E+00  0.5626E+00  0.6851E+00  0.7631E+00
    361.0  0.9667E+00  0.5266E+00  0.5284E+00  0.6409E+00  0.7144E+00
    362.0  0.9757E+00  0.5358E+00  0.5376E+00  0.6494E+00  0.7244E+00
    363.0  0.1049E+01  0.5804E+00  0.5824E+00  0.7010E+00  0.7825E+00
    364.0  0.1062E+01  0.5914E+00  0.5934E+00  0.7118E+00  0.7950E+00
    365.0  0.1124E+01  0.6292E+00  0.6313E+00  0.7545E+00  0.8432E+00
    366.0  0.1252E+01  0.7052E+00  0.7075E+00  0.8426E+00  0.9423E+00
    367.0  0.1253E+01  0.7096E+00  0.7119E+00  0.8449E+00  0.9454E+00
    368.0  0.1182E+01  0.6727E+00  0.6749E+00  0.7981E+00  0.8937E+00
    369.0  0.1207E+01  0.6913E+00  0.6935E+00  0.8173E+00  0.9158E+00
    370.0  0.1246E+01  0.7180E+00  0.7203E+00  0.8462E+00  0.9487E+00
    371.0  0.1192E+01  0.6911E+00  0.6933E+00  0.8118E+00  0.9107E+00
    372.0  0.1146E+01  0.6672E+00  0.6694E+00  0.7812E+00  0.8769E+00
    373.0  0.1029E+01  0.6027E+00  0.6046E+00  0.7034E+00  0.7900E+00
    374.0  0.9441E+00  0.5560E+00  0.5577E+00  0.6468E+00  0.7269E+00
    375.0  0.1001E+01  0.5924E+00  0.5943E+00  0.6869E+00  0.7724E+00
    376.0  0.1106E+01  0.6574E+00  0.6594E+00  0.7599E+00  0.8550E+00
    377.0  0.1205E+01  0.7203E+00  0.7225E+00  0.8300E+00  0.9344E+00
    378.0  0.1354E+01  0.8126E+00  0.8152E+00  0.9337E+00  0.1052E+01
    379.0  0.1238E+01  0.7463E+00  0.7486E+00  0.8549E+00  0.9635E+00
    380.0  0.1169E+01  0.7074E+00  0.7095E+00  0.8077E+00  0.9109E+00
    381.0  0.1189E+01  0.7229E+00  0.7251E+00  0.8233E+00  0.9289E+00
    382.0  0.9678E+00  0.5917E+00  0.5935E+00  0.6720E+00  0.7586E+00
    383.0  0.7718E+00  0.4744E+00  0.4758E+00  0.5373E+00  0.6068E+00
    384.0  0.8454E+00  0.5223E+00  0.5239E+00  0.5897E+00  0.6664E+00
    385.0  0.1023E+01  0.6349E+00  0.6368E+00  0.7149E+00  0.8083E+00
    386.0  0.1017E+01  0.6342E+00  0.6360E+00  0.7123E+00  0.8057E+00
    387.0  0.1025E+01  0.6422E+00  0.6441E+00  0.7193E+00  0.8141E+00
    388.0  0.1014E+01  0.6381E+00  0.6400E+00  0.7129E+00  0.8073E+00
    389.0  0.1095E+01  0.6918E+00  0.6938E+00  0.7708E+00  0.8732E+00
    390.0  0.1234E+01  0.7833E+00  0.7856E+00  0.8705E+00  0.9867E+00
    391.0  0.1307E+01  0.8326E+00  0.8350E+00  0.9230E+00  0.1047E+01
    392.0  0.1190E+01  0.7608E+00  0.7630E+00  0.8415E+00  0.9547E+00
    393.0  0.8114E+00  0.5211E+00  0.5226E+00  0.5751E+00  0.6527E+00
    394.0  0.8246E+00  0.5323E+00  0.5338E+00  0.5857E+00  0.6652E+00
    395.0  0.1181E+01  0.7649E+00  0.7671E+00  0.8397E+00  0.9540E+00
    396.0  0.1098E+01  0.7138E+00  0.7158E+00  0.7820E+00  0.8889E+00
    397.0  0.8476E+00  0.5533E+00  0.5549E+00  0.6046E+00  0.6876E+00
    398.0  0.1256E+01  0.8232E+00  0.8255E+00  0.8972E+00  0.1021E+01
    399.0  0.1598E+01  0.1051E+01  0.1054E+01  0.1143E+01  0.1301E+01
    400.0  0.1687E+01  0.1113E+01  0.1116E+01  0.1208E+01  0.1376E+01
 SMOOTHED RESULTS TO SIMULATE A  1.20 nm FWHM INSTRUMENT AND A WAVELENGTH STEP OF  1.0 nm,
 Shape selected: Gaussian    
   WVLGTH  ET_SPCTRUM  BEAM_NORMAL BEAM_NORM+  GLOB_HORIZ  GLOBL_TILT

    290.0  0.5454E+00  0.1273E-07  0.1284E-07  0.2386E-07  0.2575E-07
    291.0  0.6030E+00  0.8870E-07  0.8947E-07  0.1551E-06  0.1700E-06
    292.0  0.5667E+00  0.4302E-06  0.4339E-06  0.7409E-06  0.8150E-06
    293.0  0.5401E+00  0.1834E-05  0.1849E-05  0.3208E-05  0.3515E-05
    294.0  0.5338E+00  0.6666E-05  0.6721E-05  0.1082E-04  0.1207E-04
    295.0  0.5361E+00  0.2301E-04  0.2320E-04  0.3138E-04  0.3665E-04
    296.0  0.5485E+00  0.6867E-04  0.6922E-04  0.9180E-04  0.1078E-03
    297.0  0.5094E+00  0.1638E-03  0.1651E-03  0.2210E-03  0.2588E-03
    298.0  0.5075E+00  0.3751E-03  0.3780E-03  0.5160E-03  0.6011E-03
    299.0  0.4805E+00  0.7382E-03  0.7439E-03  0.1050E-02  0.1212E-02
    300.0  0.4636E+00  0.1372E-02  0.1382E-02  0.2038E-02  0.2325E-02
    301.0  0.4586E+00  0.2477E-02  0.2496E-02  0.3794E-02  0.4295E-02
    302.0  0.4812E+00  0.4217E-02  0.4248E-02  0.6309E-02  0.7186E-02
    303.0  0.5856E+00  0.8198E-02  0.8259E-02  0.1202E-01  0.1377E-01
    304.0  0.6283E+00  0.1210E-01  0.1219E-01  0.1766E-01  0.2025E-01
    305.0  0.6247E+00  0.1756E-01  0.1769E-01  0.2570E-01  0.2944E-01
    306.0  0.5859E+00  0.2146E-01  0.2162E-01  0.3145E-01  0.3602E-01
    307.0  0.6042E+00  0.2941E-01  0.2962E-01  0.4448E-01  0.5052E-01
    308.0  0.6334E+00  0.3829E-01  0.3856E-01  0.5987E-01  0.6742E-01
    309.0  0.5770E+00  0.4152E-01  0.4181E-01  0.6361E-01  0.7201E-01
    310.0  0.5712E+00  0.5144E-01  0.5179E-01  0.7679E-01  0.8751E-01
    311.0  0.7129E+00  0.7274E-01  0.7322E-01  0.1069E+00  0.1223E+00
    312.0  0.7103E+00  0.8433E-01  0.8488E-01  0.1222E+00  0.1404E+00
    313.0  0.6991E+00  0.9405E-01  0.9467E-01  0.1347E+00  0.1552E+00
    314.0  0.7049E+00  0.1049E+00  0.1056E+00  0.1488E+00  0.1719E+00
    315.0  0.6661E+00  0.1108E+00  0.1116E+00  0.1560E+00  0.1806E+00
    316.0  0.6287E+00  0.1128E+00  0.1135E+00  0.1575E+00  0.1828E+00
    317.0  0.7220E+00  0.1399E+00  0.1408E+00  0.1940E+00  0.2255E+00
    318.0  0.7315E+00  0.1508E+00  0.1517E+00  0.2078E+00  0.2420E+00
    319.0  0.7123E+00  0.1603E+00  0.1613E+00  0.2201E+00  0.2566E+00
    320.0  0.7719E+00  0.1767E+00  0.1777E+00  0.2404E+00  0.2809E+00
    321.0  0.7672E+00  0.1929E+00  0.1941E+00  0.2625E+00  0.3068E+00
    322.0  0.7225E+00  0.1827E+00  0.1838E+00  0.2461E+00  0.2884E+00
    323.0  0.6832E+00  0.1815E+00  0.1825E+00  0.2445E+00  0.2865E+00
    324.0  0.7383E+00  0.2101E+00  0.2113E+00  0.2851E+00  0.3334E+00
    325.0  0.8445E+00  0.2376E+00  0.2390E+00  0.3173E+00  0.3727E+00
    326.0  0.9718E+00  0.2898E+00  0.2915E+00  0.3880E+00  0.4554E+00
    327.0  0.9993E+00  0.3080E+00  0.3098E+00  0.4104E+00  0.4824E+00
    328.0  0.9651E+00  0.2957E+00  0.2974E+00  0.3897E+00  0.4595E+00
    329.0  0.1013E+01  0.3282E+00  0.3300E+00  0.4317E+00  0.5092E+00
    330.0  0.1076E+01  0.3548E+00  0.3567E+00  0.4635E+00  0.5478E+00
    331.0  0.1012E+01  0.3326E+00  0.3344E+00  0.4297E+00  0.5095E+00
    332.0  0.9882E+00  0.3380E+00  0.3398E+00  0.4355E+00  0.5168E+00
    333.0  0.9628E+00  0.3353E+00  0.3370E+00  0.4292E+00  0.5103E+00
    334.0  0.9629E+00  0.3367E+00  0.3385E+00  0.4271E+00  0.5091E+00
    335.0  0.9848E+00  0.3550E+00  0.3569E+00  0.4523E+00  0.5385E+00
    336.0  0.8988E+00  0.3292E+00  0.3309E+00  0.4205E+00  0.5002E+00
    337.0  0.8468E+00  0.3105E+00  0.3121E+00  0.3868E+00  0.4635E+00
    338.0  0.9178E+00  0.3425E+00  0.3442E+00  0.4259E+00  0.5106E+00
    339.0  0.9733E+00  0.3699E+00  0.3718E+00  0.4616E+00  0.5528E+00
    340.0  0.1026E+01  0.3931E+00  0.3950E+00  0.4866E+00  0.5842E+00
    341.0  0.9929E+00  0.3858E+00  0.3877E+00  0.4755E+00  0.5716E+00
    342.0  0.9960E+00  0.3928E+00  0.3947E+00  0.4760E+00  0.5752E+00
    343.0  0.1009E+01  0.4016E+00  0.4036E+00  0.4847E+00  0.5864E+00
    344.0  0.8911E+00  0.3567E+00  0.3584E+00  0.4319E+00  0.5220E+00
    345.0  0.9027E+00  0.3668E+00  0.3685E+00  0.4373E+00  0.5310E+00
    346.0  0.9518E+00  0.3917E+00  0.3936E+00  0.4612E+00  0.5622E+00
    347.0  0.9532E+00  0.3961E+00  0.3979E+00  0.4636E+00  0.5662E+00
    348.0  0.9310E+00  0.3907E+00  0.3925E+00  0.4538E+00  0.5556E+00
    349.0  0.9223E+00  0.3911E+00  0.3929E+00  0.4504E+00  0.5529E+00
    350.0  0.1003E+01  0.4295E+00  0.4315E+00  0.4916E+00  0.6046E+00
    351.0  0.1044E+01  0.4503E+00  0.4524E+00  0.5134E+00  0.6322E+00
    352.0  0.9816E+00  0.4272E+00  0.4292E+00  0.4847E+00  0.5978E+00
    353.0  0.1000E+01  0.4396E+00  0.4416E+00  0.4945E+00  0.6116E+00
    354.0  0.1113E+01  0.4928E+00  0.4950E+00  0.5507E+00  0.6825E+00
    355.0  0.1122E+01  0.5012E+00  0.5035E+00  0.5571E+00  0.6916E+00
    356.0  0.1022E+01  0.4607E+00  0.4628E+00  0.5093E+00  0.6335E+00
    357.0  0.8805E+00  0.3999E+00  0.4017E+00  0.4397E+00  0.5479E+00
    358.0  0.7990E+00  0.3656E+00  0.3672E+00  0.3998E+00  0.4990E+00
    359.0  0.8795E+00  0.4056E+00  0.4074E+00  0.4411E+00  0.5516E+00
    360.0  0.1036E+01  0.4809E+00  0.4829E+00  0.5205E+00  0.6519E+00
    361.0  0.9667E+00  0.4524E+00  0.4544E+00  0.4872E+00  0.6112E+00
    362.0  0.9757E+00  0.4612E+00  0.4631E+00  0.4940E+00  0.6209E+00
    363.0  0.1049E+01  0.5005E+00  0.5026E+00  0.5337E+00  0.6718E+00
    364.0  0.1062E+01  0.5108E+00  0.5130E+00  0.5422E+00  0.6835E+00
    365.0  0.1124E+01  0.5443E+00  0.5466E+00  0.5749E+00  0.7260E+00
